AVG Arrivals,AVG Served,AVG Delay,AVG Delay Regular,AVG Delay Service Desk
892.97,807.96,12.68863531618693,13.354584704514075,10.72538799049135,
881.95,802.55,11.953136891049759,13.331568199192175,10.499908150695743,
932.82,829.64,14.959926772477898,17.52948551640406,10.187348219721885,
891.39,806.81,12.798060477380007,14.091509413379264,9.649307295808132,
916.36,811.41,13.998961394603349,16.069292334768942,10.228342230460676,
910.04,814.68,13.418243188314516,15.308967914780908,10.200394738698439,
914.46,813.59,14.074680657179826,16.51878286355091,11.036293808887251,
843.98,777.59,10.35155373109179,10.65585072659412,10.454627857491587,
896.61,807.75,13.165757299681784,15.249041913656097,10.723922462195805,
895.4,809.45,13.050099947442831,15.253909978725803,10.177801406331572,
895.6,801.97,12.68216954995897,14.335393104977797,9.792838610123278,
916.41,821.26,14.228615423250137,16.05673655254447,10.74859600627751,
895.94,802.04,13.030746171337425,15.302542277544655,10.145651728024692,
922.91,812.76,14.790111566090223,17.315835245257496,10.751374834745898,
903.04,809.78,13.522889005782897,15.421206942609283,9.823401588197036,
921.76,816.63,14.269191593183375,15.89414790264491,10.204084883023203,
952.23,834.04,15.441385243496091,18.219255945797794,9.613584517095056,
906.23,814.65,13.328684481068708,14.904376416689244,10.398606234629865,
885.91,802.94,13.087925881066552,14.551800743410425,10.691928103394751,
926.74,822.57,14.729214717115099,17.164113819671012,11.005833571409317,
949.57,837.23,15.42341073850299,17.935490707310027,10.681852756821636,
944.03,829.41,15.838369317833578,19.575642096573304,9.95680002332297,
906.01,811.5,13.620906147143817,15.237790220719075,11.444074295156044,
910.21,809.06,13.601548202478051,15.503937593735614,10.136087031752027,
928.19,819.12,14.728223299796719,16.571097829950176,9.622265238381198,
895.35,805.3,12.96724892784301,14.262037458351672,10.391832287395717,
884.23,800.76,12.377733074964267,13.972234278669799,9.660755129697185,
925.29,811.93,14.218708253748476,15.896898249079424,10.064533952948358,
903.13,814.98,13.163871734156409,15.057072730433097,9.856992951456263,
898.57,803.48,13.01291103135149,14.783188892819865,10.81926746872213,
895.1,808.25,13.01715133862459,15.609989047479566,NaN,
898.25,811.59,13.380418305444516,14.927084119937676,11.085389765049024,
882.59,803.09,12.06060849013842,13.050656264141649,10.694161626606851,
901.07,806.68,13.366691362341253,15.295179531340926,9.382349233137813,
912.08,814.05,13.95332592843556,16.732155334181563,9.637370675492317,
935.52,832.43,14.553456381897076,17.056264642639125,10.3099692483483,
877.23,794.71,12.148079204403235,13.28248199245214,10.409447481463005,
873.09,795.29,11.141001685134258,11.312994672452307,10.117203665557062,
870.62,791.77,11.479625636568777,12.24430919904372,10.940074603908403,
891.34,800.34,12.809488851632182,15.164057142587383,9.634978527732656,
903.67,808.86,13.718125224519904,15.933389286237784,10.85760296461437,
906.65,809.12,13.192438903319761,15.37089127030316,10.3453613881637,
912.68,808.8,14.05625566018967,15.87091646386837,10.747177933140904,
866.03,792.0,11.413254329272922,13.279865795001513,10.084420893019756,
855.84,784.5,10.387948529760834,11.08327173159598,9.294645151596457,
931.32,820.3,14.706912852783105,17.453511393758873,9.875054774290003,
899.67,797.15,12.413315494958452,13.207551503173324,9.999993831373734,
887.81,807.94,12.207519339438425,13.80526366271526,9.285185129914574,
914.26,817.6,13.439867517936557,14.360771608406585,10.45867919121764,
909.36,817.81,13.70126112241989,15.605902266320708,9.125779865421215,
937.93,830.27,15.270468815410673,17.528711937691337,9.473525657721312,
924.13,821.68,14.529664229529024,15.777215253627315,10.9555169790994,
931.85,828.3,14.29040278152294,16.415248050091822,10.496416087038206,
865.08,790.91,11.073372590650607,12.186203675277863,9.681545762682378,
898.23,799.69,13.203618302633483,14.827108824756667,9.754829288095005,
888.94,806.07,12.525255932072138,13.446512441083776,10.228293516498447,
869.67,792.5,11.852039734854488,13.433334437476518,9.920191100981983,
925.7,821.74,13.663136351017895,14.791942768353271,9.962780768599396,
889.52,793.44,12.615477349520607,13.801686763993303,10.352385137712947,
925.7,814.31,14.16760470544085,15.519649333434739,9.518120572371444,
881.95,798.82,11.742218890527882,12.66314869396952,10.403133711909044,
917.25,815.91,13.745519316305021,15.352045727768479,9.735836057099718,
957.02,844.92,16.36905601604432,19.769856350738806,10.123681737426983,
911.27,815.14,13.551954431808463,14.424337554473954,10.230275931031645,
891.47,806.97,12.263841140291522,13.89615950763214,9.288654041520763,
871.97,796.86,11.70860379143283,12.88162221113631,10.071036113323682,
889.26,795.48,12.482639333627448,13.122047215690413,10.620224886289904,
903.04,813.95,13.273929172900566,14.852993688909383,10.06195394880159,
904.17,812.4,13.047022738595336,14.66864932640421,10.45533557179901,
949.56,832.21,16.0540658005137,18.978214012013968,11.531616358223859,
877.09,798.05,11.762513411283678,12.927756320192787,9.916610283256427,
942.53,832.47,15.278406441515827,18.074079113892516,9.795756287842853,
922.63,819.39,13.797170324531157,15.287490138357628,10.254291832696032,
919.97,825.54,13.596097379645375,15.63302641196105,9.25590351974468,
909.26,812.68,13.475500625580334,15.304047177939454,9.527584357385335,
874.7,796.12,11.290978933605498,12.146588163814044,10.119097484002586,
925.47,821.89,14.60702206463703,17.620867813441773,10.237132058085018,
883.22,803.72,12.158074015318823,13.6022887615208,10.389898114507766,
881.22,801.78,12.414462626863397,14.268140936879002,10.406313446477105,
901.04,807.56,13.491577326939241,15.582449629795635,10.665097543922228,
870.59,794.83,11.726012181503533,12.948426846340407,10.185430310351725,
905.17,808.34,13.076966906576068,14.521695789871972,9.857605003767953,
886.9,806.18,12.508091558731838,14.231597374060788,9.572786676298858,
941.52,820.98,15.195812613732363,18.138695581642743,10.13842416916468,
898.37,809.62,13.082309641940244,14.569409543890899,9.914734410409194,
884.3,803.96,12.465711393737964,13.954350238801892,10.948543326122655,
950.39,826.16,16.201858721769007,18.81019266586489,9.99168967030027,
883.82,803.1,11.902711938316836,13.7430127686393,9.445077430906704,
932.08,822.0,14.823451236986338,17.326548094928498,10.124561372511945,
865.76,792.68,11.1498868321946,11.691874720929889,10.679741388072376,
886.42,805.0,12.27958048966409,13.297062089056016,10.061696552942742,
882.87,806.76,11.680195652559963,12.644539495203363,9.904526376334472,
917.12,815.08,14.468021848478049,16.379057824274618,10.61701466551794,
928.9,824.61,14.47858854908916,16.648215404506526,9.785087473550997,
911.95,814.75,13.7139814369448,16.066166798358875,9.749843829254168,
886.35,801.16,12.067066260379942,13.276936968504362,9.58142126758929,
892.98,803.91,12.873501452427831,15.267638760757878,9.996323962292514,
893.22,803.92,12.407262336730339,13.672857969047861,9.689896544759883,
885.7,805.33,12.088672459956701,13.69138007160626,10.740012203782703,
896.55,809.19,12.897700224419598,14.145420212164195,10.301685580429966,
909.87,819.29,13.859908949355706,16.005052763008035,10.327957292543147,
945.16,832.63,15.042189675314837,17.26631819353447,10.988114780835936,
920.02,818.63,14.617883513567536,17.504086724436576,10.986969262941514,
935.77,826.36,15.23864916580455,16.884168090437004,10.232599043657972,
911.02,816.3,13.513486741005092,14.89595826192018,10.940087969338437,
913.17,820.03,14.056180491200042,16.3762685037724,9.994978832772206,
894.57,802.94,12.409420595983242,14.015170954454243,9.864936698300765,
906.39,814.04,13.43686784303065,14.970347816515108,10.718865819849725,
884.48,804.74,11.933819403453272,12.96836346913028,9.50162867407662,
926.48,829.08,14.291878815023253,16.447688387368316,9.79209137862694,
862.74,790.28,11.386824077783182,11.808231644489199,11.01229443540363,
941.55,830.62,15.551626595943665,18.384525951938464,10.157599107720275,
899.05,810.35,13.186721068299903,15.241701658821103,9.794008640826135,
910.5,816.23,13.296275127107785,15.947660678189663,9.699881221694566,
911.7,818.46,14.028155527952523,16.018662329629635,10.959887093087719,
916.04,815.45,14.024201985788645,15.61599063714711,10.137879334544976,
947.34,818.13,15.442419411490908,18.683969815995837,9.882425969401398,
906.26,802.81,13.548430970627651,15.086050633743682,9.663314380037486,
915.71,816.47,13.451155755591683,15.37493104320757,10.007254818385,
901.33,809.64,13.60853144728173,15.762973389366277,9.86675975536323,
924.25,827.35,14.624704013981827,16.905776348694676,10.370067161707174,
899.47,811.35,13.602165740886724,15.512212118083319,11.196114582450994,
890.43,798.0,12.461473946077968,13.380778915076384,9.432403203633369,
895.02,809.02,13.121434555927838,15.240384364468625,9.786064058560093,
869.16,784.58,11.32682058299389,12.161611357888418,9.395256512036234,
903.8,814.01,13.167965252804754,14.767228760859709,10.188828066659005,
903.07,810.06,13.202837219186009,15.747059534986636,9.855113308351449,
920.55,809.68,14.385085987573415,16.40574808299912,10.266194425928427,
905.0,812.18,13.156979625361583,15.232988475456366,9.569279308855334,
902.8,808.74,13.042148822356214,15.25943837440277,10.074206382520853,
892.25,807.23,13.237816694116553,15.071871729093893,10.108228893601176,
885.15,800.1,12.10010707737768,13.2133781648617,10.948250685249619,
925.46,824.44,14.770824464704512,16.581052770208103,11.336302941768498,
890.96,803.64,12.674078854674448,14.069212995793514,10.176104110180917,
878.25,797.32,12.050419037333372,13.047975438462302,11.152572895934773,
926.29,817.54,14.20178122025479,16.050421472472564,9.471123624814423,
919.54,823.82,14.539084395518728,16.808978040322362,11.078357322188483,
895.58,796.09,12.593700398509553,14.00776645265093,10.66473214626977,
907.42,802.51,13.04588195166119,15.03588575210208,10.523875784697873,
949.2,820.33,16.212140556644542,19.441616714369005,10.157440000993658,
868.65,787.41,11.249807025380987,12.653491011253255,9.897176475089445,
918.24,820.48,13.741625910242533,15.230687449404023,10.96489621862852,
857.52,790.02,10.504689623338923,11.62033960000442,9.869986021059116,
906.41,816.3,13.803751446596625,16.532475255097644,11.150783022518448,
905.32,817.76,13.581615080573538,15.41042704239992,10.812293757492325,
936.33,833.92,14.966885309355678,18.019295058071393,10.863119756220199,
906.48,810.61,13.639511117311548,15.718295414888269,10.398904582583247,
923.67,813.06,14.485908455802441,16.449411952049815,9.23447650094037,
908.37,806.71,13.598139322288718,15.734631377202957,9.957387683584864,
908.02,813.41,13.092544938343286,15.675625931118862,10.430966084076177,
927.7,818.89,14.43415239115107,16.414591422413363,10.291138581277055,
912.89,809.89,13.735548696360084,15.214180098748889,10.923900747678152,
915.42,824.04,13.44862762197707,15.427374396164934,9.832105117043277,
915.42,818.42,14.486275369569434,17.7575556589451,10.711983419141825,
902.41,811.14,13.215730084529476,14.820663278177967,10.225103130983273,
939.35,832.2,14.995837381302564,16.4062639860394,10.599633441521412,
887.26,799.34,12.399813902673273,13.575060923071145,10.68719308202907,
884.11,799.04,12.050597161824504,13.41378781980879,9.94574418583212,
